,SMILES,pIC50,num_atoms,logP
14338,Nc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,0.0,23,2.891500000000001
14339,COc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,0.0,24,3.3179000000000016
14340,O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,0.0,23,3.448400000000001
14341,CC(=O)NN=Cc1c(O)ccc2ccccc12,0.01,17,2.0154
14342,O=C(NN=Cc1c(O)ccc2ccccc12)c1ccco1,0.0,21,2.902300000000001
14343,Oc1ccccc1C=NNc1ccccn1,0.01,16,2.2332
14344,Cc1ncc(CO)c(C=NNc2ccccn2)c1O,0.04,19,1.4289199999999995
14345,O=Cc1cc(O)cc(Br)c1,0.01,10,1.9672
14346,CC(C)OC(=O)COc1ccc(C=O)cc1,0.01,16,1.8295
14347,CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.01,24,2.0026
14348,CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.0,25,2.3927000000000005
14349,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.0,26,2.782800000000001
14350,CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,0.0,27,3.172900000000002
14351,NS(=O)(=O)c1nn2c(=Nc3ccccc3)snc2s1,0.19,19,0.7321000000000008
14352,NS(=O)(=O)c1nn2c(=Nc3cccc(Cl)c3)snc2s1,0.04,20,1.3855000000000008
14353,NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,0.04,20,1.385500000000001
14354,COc1cccc(N=c2snc3sc(S(N)(=O)=O)nn23)c1,0.18,21,0.7407000000000002
14355,COc1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,0.18,21,0.7407
14356,NS(=O)(=O)c1nn2c(=Nc3ccc(O)cc3)snc2s1,0.37,20,0.4377000000000008
14357,NS(=O)(=O)c1nn2c(=Nc3cccc(F)c3)snc2s1,0.13,20,0.871200000000001
14358,NS(=O)(=O)c1nn2c(=Nc3ccc(F)cc3)snc2s1,0.13,20,0.8712000000000008
14359,CN(C)c1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,0.16,22,0.7981
14360,C1CC2=NOS3=C2C(=NO3)C1,0.06,11,1.2140000000000002
14361,Clc1cccc(Oc2ccccc2)c1Cl,0.0,15,4.785700000000002
14362,Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,0.0,16,5.4391000000000025
14363,Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,0.0,16,5.4391000000000025
14364,Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,0.0,16,5.439100000000002
14365,Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,0.0,17,6.092500000000001
14366,Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,0.0,17,6.092500000000001
14367,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1,0.0,17,6.092500000000002
14368,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,0.0,17,6.092500000000002
14369,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,0.0,17,6.092500000000001
14370,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,0.0,17,6.092500000000002
14371,Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,0.0,17,6.092500000000001
14372,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,0.0,17,6.092500000000002
14373,Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,0.0,17,6.092500000000002
14374,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,0.0,17,6.092500000000002
14375,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,0.0,18,6.745900000000002
14376,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)c1,0.0,19,7.3993
14377,Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)cc(Cl)c1Cl,0.0,19,7.399300000000001
14378,Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,0.0,19,7.399300000000001
14379,Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,0.0,20,8.0527
14380,Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,0.0,21,8.706099999999998
14381,Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,0.0,21,8.7061
14382,CCCCNC(=O)CNC(=O)C=[N+]=N,,14,-0.6711299999999985
14383,CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.02,18,1.7058
14384,CC(CO)OC(C)CO,,9,-0.2354
14385,CC(C)CC(C)CC(C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,0.0,25,5.051100000000005
14386,CCN(CC)C(=O)OCCCc1cccnc1,0.0,17,2.4926000000000004
14387,O=c1nc(N=CN2CCCC2)ccn1C1OC(CO)C(O)C1O,,23,-1.3895999999999993
14388,CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.01,19,2.0975
14389,COc1ccc(Cc2cccc(-c3c(O)c4ccc(Cl)cc4[nH]c3=O)c2)cc1,0.0,28,5.153500000000005
14390,O=c1nc(N=CN2CCCCC2)ccn1C1OC(CO)C(O)C1O,,24,-0.9994999999999996
14391,CC(=O)Nc1ccnnc1,0.37,10,0.4349999999999998
14392,COC(=O)NC(=S)Nc1ccccc1N,0.05,15,1.3216
14393,O=[N+]([O-])C=C1CCCN1Cc1ccc(Cl)nc1,0.0,17,2.4489
14394,COc1ccc2cc(CC(=O)O)ccc2c1,0.0,16,2.4755000000000003
14395,COC1N(C2CC(N=[N+]=N)C(CO)O2)C(=O)NC(=O)C1(C)I,,22,-0.2693300000000007
14396,CNC(=O)ON=C(CSC)C(C)(C)C,0.01,14,2.1075
14397,CC(=O)c1cc[n+]([O-])cc1,0.3,10,0.5226000000000001
14398,CCOc1cc[n+]([O-])cc1,0.19,10,0.7187
14399,C#CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.3,25,0.5201000000000009
14400,CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,0.02,26,1.639100000000001
14401,CNC(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,0.0,30,2.4293000000000013
14402,CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(C)N=O,0.01,28,2.0329
14403,C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.12,26,0.9102000000000008
14404,CC(=O)NC(CCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,0.12,25,0.910500000000001
14405,COc1ccc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.0,27,2.8630000000000013
14406,COc1ccc2cc(CC(=O)OCC(=O)NC(C)(C)C)ccc2c1,0.0,24,2.8488000000000016
14407,C=CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.08,25,1.072900000000001
14408,CN(C)C(=O)Oc1cccc([N+](=O)[O-])c1,0.02,15,1.6552
14409,CN(C)C(=O)Oc1cccc(C#N)c1,0.02,14,1.61868
14410,C#CCOc1cc(NC=NOCOC)cc(Cl)c1OCC#C,0.0,22,2.339700000000001
14411,CN(C)C(=O)Oc1cccc(Cl)c1,0.0,13,2.4004000000000003
14412,CCCCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O,0.01,20,1.8417
14413,CCCC(=O)Oc1ccccc1C(=O)O,0.01,15,2.0903
14414,CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(C)N=O)C(=O)NCc1ccccc1,0.0,33,3.2132000000000014
14415,C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,0.01,28,2.1953000000000005
14416,CC(C)(C)c1ccc(CC2CCCC2(O)Cn2cncn2)cc1,0.0,23,3.3495000000000017
14417,C=CCN1CCN(CC=C)C1=S,0.05,12,1.2609
14418,CCCc1ccc(CO)cc1,0.01,11,2.1314
14419,Cc1cc[n+]([O-])cc1,0.24,8,0.62842
14420,CN(C)C(=O)Oc1ccc(C#N)cc1,0.02,14,1.61868
14421,CN(C)C(=O)Oc1ccc(Br)cc1,0.0,13,2.509500000000001
14422,CN(C)C(=O)Oc1ccc(F)cc1,0.01,13,1.8861
14423,CN(C)C(=O)Oc1cccc(F)c1,0.01,13,1.8861
14424,CC(C)c1ccc(OC(=O)N(C)C)cc1,0.0,15,2.870400000000002
14425,CCc1cccc(OC(=O)N(C)C)c1,0.0,14,2.3094
14426,CCC(C)c1ccc(OC(=O)N(C)C)cc1,0.0,16,3.260500000000002
14427,CC(=O)c1ccc(OC(=O)N(C)C)cc1,0.01,15,1.9496
14428,C#CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,21,3.444300000000002
14429,C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,20,3.0558000000000014
14430,C=CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,21,3.997100000000003
14431,C#CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,21,3.444300000000002
14432,C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,21,3.997100000000003
14433,CCOc1ccc(NC(=O)OC(C)CF)cc1OCC,0.0,20,3.390500000000002
14434,CCOc1ccc(NC(=O)OCCCl)cc1OCC,0.0,19,3.271300000000002
14435,CCOc1ccc(NC(=O)OCCF)cc1OCC,0.0,19,3.0020000000000016
14436,CCOc1ccc(NC(=O)OC(C)CCl)cc1OCC,0.0,20,3.6598000000000015
14437,CCOc1ccc(NC(=O)OCCBr)cc1OCC,0.0,19,3.4274000000000022
14438,CCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,25,4.534400000000003
14439,CCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,24,4.144300000000003
14440,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,23,3.754200000000002
14441,COc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,22,3.3641000000000023
14442,CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,0.0,21,3.9334000000000033
14443,CN(C)C(=O)Oc1cccc(N(C)C)c1,0.02,15,1.813
14444,CN(C)N=Nc1ccc2oc3ccccc3c2c1,0.0,18,4.146300000000003
14445,Nc1ncc(Cc2ccccc2Cl)c(N)n1,0.01,16,1.8852
14446,NC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,0.26,14,0.5781000000000003
14447,CC(NC(=O)N(CCCl)N=O)C(=O)O,0.41,14,0.3913000000000002
14448,CS(=O)(=O)c1ccc2ccccc2c1,0.01,14,2.2433000000000005
14449,C=CCN(CC=C)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,26,3.1347000000000014
14450,COc1ccc2cc(CC(=O)OCC(N)=O)ccc2c1,0.04,20,1.4193999999999998
14451,COc1ccc2cc(CC(=O)OCC(=O)N3CCOCC3)ccc2c1,0.02,25,1.7928999999999995
14452,COc1ccc2cc(CC(=O)OCC(=O)N3CCCC3)ccc2c1,0.0,24,2.5565000000000007
14453,COc1ccc2cc(CC(=O)OCC(=O)NC3CCCCC3)ccc2c1,0.0,26,3.3830000000000027
14454,CCCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,24,2.8504000000000014
14455,CCC(C)NC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,24,2.8488000000000007
14456,CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,26,3.5827000000000027
14457,CCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,23,2.4603
14458,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OCC1OC1CC(O)C(O)C(C)O1,0.01,47,1.9258000000000004
14459,O=c1nc(N=CN2CCOCC2)ccn1C1OC(CO)C(O)C1O,,24,-2.153199999999997
14460,NS(=O)(=O)c1ccc2ccccc2c1,0.03,14,1.4872000000000003
14461,CCOC(=O)C(CC)C(CO)Cc1cncn1C,0.07,18,1.1604
14462,CCOC(=O)CCC(C)n1nc2ccccc2n1,0.0,18,2.3356000000000003
14463,Nc1c2ncn(C3OC(CO)CC3F)c2nc[n+]1[O-],,19,-0.7352000000000001
14464,NC(Cc1cccc2ccccc12)C(=O)O,0.02,16,1.7942
14465,O=C(O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],0.0,24,4.757500000000002
14466,CCC(=O)Oc1ccccc1C(=O)O,0.02,14,1.7002
14467,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,0.0,21,3.033120000000002
14468,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,0.0,20,2.6446200000000006
14469,COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccccc2)s1,0.0,24,3.474600000000001
14470,COc1ccc(-c2nnc(NC(=O)c3c(OC)cccc3OC)s2)cc1,0.0,26,3.483200000000002
14471,COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccc(C)cc2)s1,0.0,25,3.7830200000000014
14472,CCOc1ccc(-c2nnc(NC(=O)c3c(OC)cccc3OC)s2)cc1,0.0,27,3.873300000000002
14473,COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccc(Br)cc2)s1,0.0,25,4.2371000000000025
14474,CNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.3,23,0.5167000000000008
14475,CNC(=O)N(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,0.0,31,2.8194000000000017
14476,CNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.12,24,0.9068000000000008
14477,C=CCNC(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.0,29,2.585400000000001
14478,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.03,26,1.5158000000000011
14479,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(C)N=O,0.0,29,2.423
14480,C=CCN(N=O)C(=O)N(CCCCC(NC(C)=O)C(=O)Nc1ccccc1)Cc1ccccc1,0.0,34,4.091700000000003
14481,C=CCN(N=O)C(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1,0.0,30,2.5891
14482,C=CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.03,27,1.4667000000000006
14483,ClC1=C(Cl)C2C(C1Cl)C1(Cl)C(Cl)C(Cl)C2(Cl)C1(Cl)Cl,0.0,19,5.900100000000001
14484,CCCN1CCN(CCC)C1=S,0.02,12,1.7089
14485,CC(=O)Oc1cccc(C(=O)O)c1,0.05,13,1.3101
14486,C1SCC2=NOS3=C2C1=NO3,0.17,11,0.7769
14487,CCCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,28,5.704700000000005
14488,CCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,27,5.314600000000005
14489,C=CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.01,28,1.8568
14490,C=CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.03,26,1.4630000000000007
14491,N#CN=C1NCCN1Cc1ccc(Cl)nc1,0.11,16,0.97728
14492,CC1CCC2C(C)COC3OC4(C)CCC1C32OO4,0.0,19,2.8683000000000014
14493,C=CCN1CCCN(CC=C)C1=S,0.02,13,1.651
14494,CC1CC2=NOS3=C2C(=NO3)C1,0.03,12,1.4600000000000002
14495,COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccc(Cl)cc2)s1,0.0,25,4.128000000000002
14496,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,23,3.977000000000003
14497,COC1N(C2CC(N=[N+]=N)C(CO)O2)C(=O)NC(=O)C1(C)Cl,,22,-0.4655299999999998
14498,CC(=O)NC(CCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.07,25,1.1257000000000013
14499,CCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,0.0,26,4.9245000000000045
14500,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,0.05,26,1.3006000000000006
14501,CCC(C(N)=O)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,22,3.031100000000001
14502,COC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,22,3.3287000000000013
14503,CCOC(=O)C(C)Oc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,24,3.382600000000002
14504,c1ccc(CC2CC3=NOS4=C3C(=NO4)C2)cc1,0.0,18,2.682800000000001
14505,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,23,3.7188000000000025
14506,CCc1ccc(OC(=O)N(C)C)cc1,0.0,14,2.3094
14507,CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,0.01,27,2.0291999999999994
14508,OC1(Cn2cncn2)CCCC1Cc1ccc(-c2ccccc2)cc1,0.0,25,3.719000000000003
14509,CCCc1ccc(OC(=O)N(C)C)cc1,0.0,15,2.6995000000000013
14510,CC1(C)CC2=NOS3=C2C(=NO3)C1,0.01,13,1.8501
14511,COC1N(C2CC(N=[N+]=N)C(CO)O2)C(=O)NC(=O)C1(C)Br,,22,-0.3094300000000005
14512,C#CCON=CNc1cc(F)c(OCC#C)c(OCC#C)c1,0.01,22,1.8547
14513,C#CCOc1cc(NC=NOCC)cc(F)c1OCC#C,0.01,21,2.2414000000000005
14514,O=S1CC2=NOS3=C2C(=NO3)C1,,12,-0.2076
14515,COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccc(F)cc2)s1,0.0,25,3.6137000000000015
14516,C#CCOc1ccc(NC=NOCC)cc1OCC#C,0.01,20,2.1023
14517,COc1ccc2cc(CC(=O)OCC(=O)N(C)C)ccc2c1,0.01,22,2.0223
14518,CCOc1ccc(NC(=O)OC(C)COC)cc1OCC,0.0,21,3.067400000000002
14519,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0.0,17,3.4644600000000025
14520,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,,16,-2.1388
14521,Cn1c(N)c(N)c(=O)[nH]c1=O,,11,-1.7619999999999996
14522,CCCCCCn1c(N)c(N)c(=O)[nH]c1=O,0.52,16,0.2813000000000005
14523,CCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O,0.09,18,1.0615
14524,OC1(Cn2cncn2)CCCC1Cc1ccc(Cl)cc1,0.0,20,2.705400000000001
14525,CCC1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.0,22,3.3415000000000017
14526,OC1(Cn2cncn2)CCCC1Cc1ccccc1,0.01,19,2.052
14527,Cc1ccc(CC2CCCC2(O)Cn2cncn2)cc1,0.0,20,2.3604200000000004
14528,O=c1[nH]c2ccccc2n1C1CCNCC1,0.06,16,1.2541
14529,C#CCOc1cc(NC=NOCC)cc(Cl)c1OCC#C,0.0,21,2.755700000000001
14530,C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C,0.01,20,2.1748000000000003
14531,C#CCON=CNc1cc(Cl)c(OCC#C)c(OCC#C)c1,0.0,22,2.3690000000000007
14532,C#CCOc1cc(NC=NOCC=C)cc(Cl)c1OCC#C,0.0,22,2.921800000000001
14533,C#CCOc1ccc(NC=NOC)cc1OCC#C,0.02,19,1.7121999999999995
14534,C#CCOc1cc(NC=NOC)cc(F)c1OCC#C,0.01,20,1.8513
14535,C#CCOc1cc(NC=NOCOC)cc(F)c1OCC#C,0.01,22,1.8254
14536,CC(C)(C)C(=O)OCn1cc(F)c(=O)[nH]c1=O,0.6,17,0.2224999999999999
14537,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)C(O)C2,0.01,30,1.8424
14538,CCOC(=O)NC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0.0,31,3.481600000000003
14539,COCCNC(=O)Cn1ccnc1[N+](=O)[O-],,16,-0.4460999999999997
14540,CCN(CC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.0,24,2.802500000000001
14541,COc1ccc2cc(CC(=O)OCC(=O)N(C(C)C)C(C)C)ccc2c1,0.0,26,3.579500000000002
14542,CCN(CCO)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.02,25,1.774899999999999
14543,COc1ccc2cc(CC(=O)OCC(=O)N(CCO)CCO)ccc2c1,0.18,26,0.7472999999999996
14544,COc1ccc2cc(CC(=O)OCC(=O)N(C)CCO)ccc2c1,0.04,24,1.3847999999999996
14545,CCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.01,22,2.0702
14546,COc1ccc2cc(CC(=O)OCC(=O)NC(C)C)ccc2c1,0.0,23,2.4587000000000003
14547,CNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,0.02,21,1.6800999999999997
14548,COC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,21,2.7677000000000005
14549,CCC(C(=O)OC)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,23,3.7188000000000025
14550,CCOC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,22,3.1578000000000017
14551,CCOC(=O)C(CC)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,24,4.108900000000004
14552,CCOC(=O)CCOc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,24,3.3842000000000025
14553,NC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,0.01,20,2.08
14554,CC(C(N)=O)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,21,2.641000000000001
14555,CCOC(=O)COc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,23,2.9941000000000013
14556,CCOC(=O)CCCOc1ccc(-n2sc3ccccc3c2=O)cc1,0.0,25,3.774300000000003
14557,COC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,0.0,20,2.838800000000001
14558,CCSc1nnc(C(C)(C)C)c(=O)n1N,0.17,15,0.7616
14559,C=CCOc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],,17,-0.3513999999999999
14560,CC(=O)CC(=O)Nc1n[n+]([O-])c2ccccc2[n+]1[O-],,19,-0.5808000000000006
14561,COc1nn(O)c2ccccc2[n+]1=O,0.64,14,0.1967
14562,Nc1n[n+]([O-])c2ccc(Cl)cc2[n+]1[O-],,14,-0.2627999999999999
14563,CC(=O)Nc1n[n+]([O-])c2ccccc2[n+]1[O-],,16,-0.5400000000000003
14564,Cc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],,14,-0.60778
14565,COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],,15,-0.9076
14566,Cc1cc2c(cc1C)[n+]([O-])c(N)n[n+]2[O-],,15,-0.2993600000000002
14567,CC(=O)Nc1n[n+]([O-])c2cc(C)ccc2[n+]1[O-],,17,-0.2315800000000003
14568,Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,0.0,32,5.211000000000004
14569,Nc1c(Cl)c(Cl)c(N)c2c1C(=O)c1ccccc1C2=O,0.0,20,2.9332000000000003
14570,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c(N(CCOC(C)=O)CCOC(C)=O)c1,0.0,40,4.580500000000004
14571,Nc1c(OC2C=CC(N3CCCCCC3=O)=CC2)cc(O)c2c1C(=O)c1ccccc1C2=O,0.0,33,3.7436000000000034
14572,c1ccc(-c2cnccn2)cc1,0.01,12,2.1435999999999997
14573,COc1ccc(-c2cnccn2)cc1,0.01,14,2.1522
14574,c1ccc(-c2nccnc2-c2ccccc2)cc1,0.0,18,3.8106000000000018
14575,Cc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,19,4.119020000000004
14576,COc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,20,3.819200000000003
14577,CCOc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,21,4.209300000000003
14578,Clc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,19,4.464000000000003
14579,CC(C)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,21,4.934000000000004
14580,Cc1ccc(-c2nccnc2-c2ccc(C)cc2)cc1,0.0,20,4.427440000000003
14581,Cc1cnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,0.0,21,4.397220000000003
14582,Cc1cnc(-c2ccc(C#N)cc2)c(-c2ccc(C#N)cc2)n1,0.0,23,3.8623800000000026
14583,COc1ccccc1Cc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.0,27,5.410000000000005
14584,COc1cccc(Cc2cnc(-c3ccccc3)c(-c3ccccc3)n2)c1,0.0,27,5.410000000000005
14585,COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,0.0,22,3.8278000000000025
14586,COc1ccc(-c2ncc(C)nc2-c2ccc(OC)cc2)cc1,0.0,23,4.1362200000000025
14587,CCc1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,0.0,24,4.390200000000004
14588,COc1ccc(-c2ncc(Cl)nc2-c2ccc(OC)cc2)cc1,0.0,23,4.481200000000004
14589,COc1ccc(-c2ncc(OC)nc2-c2ccc(OC)cc2)cc1,0.0,24,3.836400000000003
14590,CCOc1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,0.0,25,4.226500000000003
14591,COc1ccc(-c2ncc(C#N)nc2-c2ccc(OC)cc2)cc1,0.0,24,3.699480000000002
14592,COC(=O)c1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,0.0,26,3.6144000000000016
14593,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,0.0,24,4.444640000000003
14594,Cc1nc(-c2ccccc2)cnc1-c1ccccc1,0.0,19,4.119020000000003
14595,Cc1ncc(-c2ccccc2)nc1-c1ccccc1,0.0,19,4.119020000000003
14596,CCc1ncc(-c2ccccc2)nc1-c1ccccc1,0.0,20,4.373000000000003
14597,CCc1nc(CC)c(-c2ccccc2)nc1-c1ccccc1,0.0,22,4.935400000000004
14598,Cc1nc(Cl)c(C)nc1Cl,0.0,10,2.40024
14599,Cc1nc(Cl)c(C)[n+]([O-])c1Cl,0.02,11,1.63864
14600,Cc1c[n+]([O-])c(C)c(Cl)n1,0.1,10,0.98524
14601,Cc1ncc(C)[n+]([O-])c1Cl,0.1,10,0.98524
14602,[O-][n+]1cc(Cl)nc(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1,0.0,22,5.0092000000000025
14603,[O-][n+]1ccnc(-c2ccc(Br)cc2)c1-c1ccc(Br)cc1,0.0,21,4.5740000000000025
14604,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0.0,19,6.227600000000002
14605,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(CCl)CCl,0.0,16,5.004100000000002
14606,ClC=C1C2CC(C(Cl)C2Cl)C1(CCl)C(Cl)Cl,0.0,16,5.002500000000002
14607,ClC=C1C2C(Cl)C(Cl)C(C2Cl)C1(CCl)CCl,0.0,16,4.654900000000001
